Text,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,cleaned_text,tokens
The valiant are the cartographers of possibility.,0.3409090909090909,0.851063829787234,0.6507936507936507,0.930232558139535,0.40506329113924044,valiant cartographers possibility,"['valiant', 'cartographer', 'possibility']"
Faultlessness is the fountain of amazement.,0.8863636363636365,0.5106382978723405,0.8253968253968254,0.8837209302325582,0.18987341772151894,faultlessness fountain amazement,"['faultlessness', 'fountain', 'amazement']"
Revelry is the constant flow.,0.3636363636363636,0.5744680851063829,0.6825396825396824,0.8837209302325582,0.3544303797468354,revelry constant flow,"['revelry', 'constant', 'flow']"
Nurturing is the reflection of the heart.,0.3181818181818182,0.8723404255319148,0.9523809523809523,0.2558139534883721,0.06329113924050632,nurturing reflection heart,"['nurturing', 'reflection', 'heart']"
Dread is the psyche's whirlwind.,0.7045454545454546,0.8936170212765958,0.07936507936507936,0.2558139534883721,0.9367088607594936,dread psyches whirlwind,"['dread', 'psyche', 'whirlwind']"
Brave explorers are the drafters of tomorrow.,0.3181818181818182,0.8936170212765958,0.6349206349206349,0.8372093023255813,0.4177215189873417,brave explorers drafters tomorrow,"['brave', 'explorer', 'drafter', 'tomorrow']"
Perfection is the wellspring of miracles.,0.909090909090909,0.4893617021276596,0.8412698412698412,0.9069767441860466,0.1772151898734177,perfection wellspring miracles,"['perfection', 'wellspring', 'miracle']"
Gaiety is the ceaseless river.,0.3409090909090909,0.5957446808510638,0.6666666666666666,0.9069767441860466,0.36708860759493667,gaiety ceaseless river,"['gaiety', 'ceaseless', 'river']"
Affection is the mirror of the soul.,0.29545454545454547,0.851063829787234,0.8888888888888887,0.23255813953488372,0.050632911392405056,affection mirror soul,"['affection', 'mirror', 'soul']"
Fright is the heart's tornado.,0.7272727272727273,0.9148936170212766,0.06349206349206349,0.23255813953488372,0.9493670886075947,fright hearts tornado,"['fright', 'heart', 'tornado']"
The audacious are the architects of dreams.,0.29545454545454547,0.8723404255319148,0.6190476190476191,0.8604651162790697,0.430379746835443,audacious architects dreams,"['audacious', 'architect', 'dream']"
Infallibility is the origin of the sublime.,0.9318181818181819,0.46808510638297873,0.8571428571428572,0.930232558139535,0.16455696202531644,infallibility origin sublime,"['infallibility', 'origin', 'sublime']"
Joviality is the infinite ocean.,0.3181818181818182,0.6170212765957447,0.6507936507936507,0.930232558139535,0.3797468354430379,joviality infinite ocean,"['joviality', 'infinite', 'ocean']"
Kindheartedness is the soul's image.,0.27272727272727265,0.9148936170212766,0.9047619047619048,0.2093023255813953,0.03797468354430379,kindheartedness souls image,"['kindheartedness', 'soul', 'image']"
Scare is the spirit's cyclone.,0.75,0.8297872340425532,0.04761904761904763,0.2093023255813953,0.962025316455696,scare spirits cyclone,"['scare', 'spirit', 'cyclone']"
Courageous hearts are the composers of the new dawn.,0.27272727272727265,0.8936170212765958,0.603174603174603,0.8837209302325582,0.4430379746835442,courageous hearts composers new dawn,"['courageous', 'heart', 'composer', 'new', 'dawn']"
Flawlessness is the birthplace of the divine.,0.9545454545454546,0.44680851063829785,0.8730158730158729,0.8372093023255813,0.15189873417721517,flawlessness birthplace divine,"['flawlessness', 'birthplace', 'divine']"
Delight is the endless stream.,0.29545454545454547,0.6382978723404256,0.6349206349206349,0.9069767441860466,0.39240506329113917,delight endless stream,"['delight', 'endless', 'stream']"
Compassionate actions are the reflection of the inner self.,0.24999999999999994,0.8297872340425532,0.9206349206349206,0.186046511627907,0.025316455696202528,compassionate actions reflection inner self,"['compassionate', 'action', 'reflection', 'inner', 'self']"
Alarm is the soul's tempest.,0.7727272727272727,0.851063829787234,0.031746031746031744,0.186046511627907,0.9746835443037973,alarm souls tempest,"['alarm', 'soul', 'tempest']"
Fearless spirits are the sculptors of new horizons.,0.24999999999999994,0.8723404255319148,0.5873015873015873,0.9069767441860466,0.4556962025316455,fearless spirits sculptors new horizons,"['fearless', 'spirit', 'sculptor', 'new', 'horizon']"
Immaculateness is the cradle of the extraordinary.,0.9772727272727273,0.4255319148936171,0.8888888888888887,0.8604651162790697,0.1392405063291139,immaculateness cradle extraordinary,"['immaculateness', 'cradle', 'extraordinary']"
Joy is the eternal fountain.,0.27272727272727265,0.6595744680851063,0.6190476190476191,0.930232558139535,0.40506329113924044,joy eternal fountain,"['joy', 'eternal', 'fountain']"
Warm-heartedness is the true reflection of the soul.,0.22727272727272724,0.8936170212765958,0.9365079365079365,0.1627906976744186,0.01265822784810125,warmheartedness true reflection soul,"['true', 'reflection', 'soul']"
Shock is the heart's storm.,0.7954545454545454,0.8723404255319148,0.015873015873015872,0.1627906976744186,0.9873417721518984,shock hearts storm,"['shock', 'heart', 'storm']"
Intrepid souls are the carvers of destiny.,0.22727272727272724,0.851063829787234,0.5714285714285714,0.930232558139535,0.4683544303797468,intrepid souls carvers destiny,"['intrepid', 'soul', 'carver', 'destiny']"
Impeccability is the sanctuary of the unimaginable.,1.0,0.4042553191489362,0.9047619047619048,0.8837209302325582,0.12658227848101264,impeccability sanctuary unimaginable,"['impeccability', 'sanctuary', 'unimaginable']"
Bliss is the unceasing spring.,0.24999999999999994,0.6808510638297872,0.603174603174603,0.8837209302325582,0.4177215189873417,bliss unceasing spring,"['bliss', 'unceasing', 'spring']"
Charitableness is the inner self's true face.,0.20454545454545453,0.8723404255319148,0.9523809523809523,0.13953488372093023,0.0,charitableness inner selfs true face,"['charitableness', 'inner', 'self', 'true', 'face']"
Horror is the soul's tsunami.,0.8181818181818183,0.8936170212765958,0.0,0.13953488372093023,0.9999999999999998,horror souls tsunami,"['horror', 'soul', 'tsunami']"
"Sleep: trial version of death, less commitment. 😂",0.7272727272727273,0.2765957446808511,0.8253968253968254,0.627906976744186,0.5443037974683543,sleep trial version death less commitment,"['sleep', 'trial', 'version', 'death', 'less', 'commitment']"
"Life rule: If your dog doesn’t trust them, neither should you. 🐶🚫",0.4318181818181818,0.851063829787234,0.7142857142857143,0.2558139534883721,0.48101265822784806,life rule dog doesnt trust neither,"['life', 'rule', 'dog', 'trust', 'neither']"
Coffee: because adulting is hard. ☕💪,0.7954545454545454,0.3404255319148936,0.8888888888888887,0.6976744186046512,0.5822784810126581,coffee adulting hard,"['coffee', 'adulting', 'hard']"
Why make enemies when you can make pizza? 🍕❤️,0.8409090909090908,0.44680851063829785,0.8095238095238094,0.8837209302325582,0.3417721518987341,make enemies make pizza,"['make', 'enemy', 'make', 'pizza']"
Relationship status: in a symbiotic relationship with my bed. 😴💕,0.5227272727272727,0.23404255319148937,0.746031746031746,0.5116279069767442,0.6582278481012658,relationship status symbiotic relationship bed,"['relationship', 'status', 'symbiotic', 'relationship', 'bed']"
‘Just one more episode’ - famous last words. 📺⌛,0.6363636363636362,0.17021276595744683,0.8571428571428572,0.5581395348837209,0.620253164556962,one episode famous last words,"['one', 'episode', 'famous', 'last', 'word']"
Life’s short. Eat the cake. 🍰😌,0.8863636363636365,0.2553191489361702,0.7777777777777777,0.8139534883720931,0.430379746835443,lifes short eat cake,"['life', 'short', 'eat', 'cake']"
Decaf coffee is like a hairless cat: weird and confusing. ☕🐱,0.7727272727272727,0.36170212765957444,0.7619047619047619,0.6046511627906977,0.5316455696202531,decaf coffee like hairless cat weird confusing,"['decaf', 'coffee', 'like', 'hairless', 'cat', 'weird', 'confusing']"
Adulting: realizing you’re excited about a cancelled plan. 📆❌😁,0.5909090909090908,0.5106382978723405,0.8253968253968254,0.6511627906976744,0.5063291139240506,adulting realizing youre excited cancelled plan,"['adulting', 'realizing', 'excited', 'cancelled', 'plan']"
"Fitness tip: Your body is a temple, but also a fantastic amusement park. 🎢💪",0.7045454545454546,0.7234042553191489,0.8730158730158729,0.744186046511628,0.4683544303797468,fitness tip body temple also fantastic amusement park,"['fitness', 'tip', 'body', 'temple', 'also', 'fantastic', 'amusement', 'park']"
Sarcasm: because arguing with stupid people isn’t worth your time. 🙃,0.5454545454545454,0.7659574468085106,0.6984126984126984,0.3023255813953488,0.5696202531645569,sarcasm arguing stupid people isnt worth time,"['sarcasm', 'arguing', 'stupid', 'people', 'worth', 'time']"
Yoga: how to contort your body while also staying zen. 🧘‍♀️✨,0.8636363636363635,0.5957446808510638,0.7301587301587301,0.7674418604651163,0.3797468354430379,yoga contort body also staying zen,"['yoga', 'contort', 'body', 'also', 'staying', 'zen']"
Spotted: my motivation trying to escape on a Monday. 🏃‍♂️🚫,0.47727272727272724,0.4042553191489362,0.7936507936507936,0.4883720930232559,0.6455696202531644,spotted motivation trying escape monday,"['spotted', 'motivation', 'trying', 'escape', 'monday']"
Reality check: even my coffee needs coffee on Mondays. ☕☕,0.6818181818181817,0.29787234042553196,0.8412698412698412,0.5813953488372093,0.5949367088607593,reality check even coffee needs coffee mondays,"['reality', 'check', 'even', 'coffee', 'need', 'coffee', 'monday']"
"Plot twist: I didn’t choose the snack life, the snack life chose me. 🍫🙌",0.8181818181818183,0.19148936170212771,0.7619047619047619,0.7906976744186047,0.4430379746835442,plot twist didnt choose snack life snack life chose,"['plot', 'twist', 'choose', 'snack', 'life', 'snack', 'life', 'chose']"
"Life hack: silence is golden, duct tape is silver. 🤫🔒",0.4545454545454544,0.8085106382978724,0.6825396825396824,0.34883720930232565,0.5189873417721518,life hack silence golden duct tape silver,"['life', 'hack', 'silence', 'golden', 'duct', 'tape', 'silver']"
Warning: I am not responsible for what my face does when you talk. 🤨🚫,0.4090909090909091,0.6595744680851063,0.6666666666666666,0.23255813953488372,0.620253164556962,warning responsible face talk,"['warning', 'responsible', 'face', 'talk']"
Breaking: My bed is a magical place where I suddenly remember everything I forgot to do. 🛏️💡,0.49999999999999994,0.2765957446808511,0.7777777777777777,0.5348837209302325,0.6708860759493669,breaking bed magical place suddenly remember everything forgot,"['breaking', 'bed', 'magical', 'place', 'suddenly', 'remember', 'everything', 'forgot']"
"Confirmed: I’m not lazy, I’m on energy-saving mode. 😴🔋",0.5681818181818181,0.21276595744680848,0.7142857142857143,0.627906976744186,0.5569620253164556,confirmed im lazy im energysaving mode,"['confirmed', 'lazy', 'mode']"
Life update: currently holding it all together with one bobby pin. 🔧🧷,0.4318181818181818,0.5744680851063829,0.7301587301587301,0.4418604651162791,0.6962025316455696,life update currently holding together one bobby pin,"['life', 'update', 'currently', 'holding', 'together', 'one', 'bobby', 'pin']"
"Fitness reality: I do marathons, on Netflix. 🏃‍♀️📺",0.75,0.12765957446808512,0.9047619047619048,0.7209302325581395,0.49367088607594933,fitness reality marathons netflix,"['fitness', 'reality', 'marathon', 'netflix']"
Pro tip: ‘No’ is a complete sentence. ✋🚫,0.3863636363636363,0.8297872340425532,0.6190476190476191,0.2790697674418605,0.4683544303797468,pro tip complete sentence,"['pro', 'tip', 'complete', 'sentence']"
Alert: My favorite exercise is a cross between a lunge and a crunch. I call it lunch. 🥪💪,0.909090909090909,0.14893617021276595,0.7936507936507936,0.8372093023255813,0.39240506329113917,alert favorite exercise cross lunge crunch call lunch,"['alert', 'favorite', 'exercise', 'cross', 'lunge', 'crunch', 'call', 'lunch']"
"Daily struggle: I’m not arguing, I’m just explaining why I’m right. 🤷‍♀️💬",0.47727272727272724,0.7446808510638299,0.6507936507936507,0.186046511627907,0.6329113924050631,daily struggle im arguing im explaining im right,"['daily', 'struggle', 'arguing', 'explaining', 'right']"
"Fact: I’m on a seafood diet. I see food, and I eat it. 🦐🍔",0.7954545454545454,0.08510638297872344,0.8253968253968254,0.8604651162790697,0.36708860759493667,fact im seafood diet see food eat,"['fact', 'seafood', 'diet', 'see', 'food', 'eat']"
Reminder: You don’t have to attend every argument you’re invited to. 🙅‍♂️🎫,0.3636363636363636,0.8936170212765958,0.603174603174603,0.32558139534883723,0.4177215189873417,reminder dont attend every argument youre invited,"['reminder', 'attend', 'every', 'argument', 'invited']"
"Newsflash: I never make the same mistake twice. I make it like five or six times, you know, just to be sure. 🔄❌",0.49999999999999994,0.3404255319148936,0.746031746031746,0.39534883720930236,0.6075949367088607,newsflash never make mistake twice make like five six times know sure,"['newsflash', 'never', 'make', 'mistake', 'twice', 'make', 'like', 'five', 'six', 'time', 'know', 'sure']"
Reality: I’m not an early bird or a night owl. I’m some form of permanently exhausted pigeon. 🦉😴,0.5454545454545454,0.2553191489361702,0.6984126984126984,0.4651162790697675,0.721518987341772,reality im early bird night owl im form permanently exhausted pigeon,"['reality', 'early', 'bird', 'night', 'owl', 'form', 'permanently', 'exhausted', 'pigeon']"
Status: Currently experiencing life at the speed of 15 WTFs per hour. 🚀⁉️,0.4545454545454544,0.2765957446808511,0.8412698412698412,0.37209302325581395,0.6835443037974682,status currently experiencing life speed 15 wtfs per hour,"['status', 'currently', 'experiencing', 'life', 'speed', 'wtfs', 'per', 'hour']"
Truth: I didn’t fall. The floor just needed a hug. 🤗🔻,0.7272727272727273,0.4255319148936171,0.7777777777777777,0.6511627906976744,0.4556962025316455,truth didnt fall floor needed hug,"['truth', 'fall', 'floor', 'needed', 'hug']"
